מזהה,סוג,"מק""ט","GTIN, UPC, EAN, or ISBN",שם,פורסם,"האם מומלץ?","נראות בקטלוג","תיאור קצר",תיאור,"תאריך התחלה של מחיר המבצע","תאריך סיום של מחיר המבצע","סטטוס מס","סוג מס",במלאי?,מלאי,"כמות של מלאי מועט","לאפשר הזמנות מראש?","נמכר בנפרד?","משקל (ק""ג)","אורך (סנטימטרים)","רוחב (סנטימטרים)","גובה (סנטימטרים)","לאפשר חוות דעת של לקוחות?","הערת רכישה","מחיר מבצע","מחיר רגיל",קטגוריות,תגיות,"סוג משלוח",תמונות,"הגבלת הורדות","ימים שנותרו לתוקף ההורדה",אב,"מוצרים מקובצים","מוצרים משודרגים","מוצרים משלימים","URL חיצוני","טקסט כפתור",מיקום,"Rey Swatches","Rey Variations extra images","שיוך 1 שמות","שיוך 1 ערכים","שיוך 1 פריטים מוצגים","שיוך 1 פריטים גלובליים","כלים: _wp_page_template","כלים: _variation_updated","כלים: _rey_qty_per_variation_min","כלים: _rey_qty_per_variation_max","כלים: _rey_qty_per_variation_step"
33899,variable,cusdes-WCT-46434-s,,"קפוצ'ון קצר עם ציור שמן",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/179448-oil_20painting_20crop_20hoodie_20front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/179447-oil_20painting_20crop_20hoodie_20back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33901,variable,cusdes-WCT-39618-s,,"קפוצ'ון קצר עם כשל מערכתי",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/151400-cae140a0-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/151401-2a3e6e2c-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33903,variable,cusdes-WCT-44903-s,,"קפוצ'ון קצר עם פרחים עתיקים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/Antique.Flowers-C.hoodie-Front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Antique.Flowers-C.hoodie-Side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Antique.Flowers-C.hoodie-Back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33905,variable,cusdes-WCT-42111-s,,"קפוצ'ון קצר עם נוצות ניאון",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/Neon-Feathers-CropHoodie-Mockup-front-10.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Neon-Feathers-CropHoodie-Mockup-back-10.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33907,variable,cusdes-WCT-44185-s,,"קפוצ'ון קצר של Sun And Moon",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/SnM-CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/SnM-CropHoodie-back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33909,variable,cusdes-WCT-39545-s,,"קפוצ'ון קצר זהירות",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/Caution-C_hoodie-Front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Caution-C_hoodie-Side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Caution-C_hoodie-Back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33911,variable,cusdes-WCT-54351-s,,"קפוצ'ון קצר בגזרת נמר בצבע פסטל",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/219009-1-f-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219007-1-s-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219008-1-b-FH-Crop-Hoodie-2906-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33913,variable,cusdes-WCT-40401-s,,"קפוצ'ון קצר עם שרוולים ארוכים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/154263-79c192a0-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/154264-b232fc85-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33915,variable,cusdes-WCT-54289-s,,"קפוצ'ון קצר עם צביעה",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/218817-1-f-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/218815-1-s-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/218816-1-b-FH-Crop-Hoodie-2906-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33917,variable,cusdes-WCT-51789-s,,"קפוצ'ון קצר עם שרוולים קצרים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/208309-Bang-C_hoodie-Front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/208307-Bang-C_hoodie-Side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/208308-Bang-C_hoodie-Back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33919,variable,cusdes-WCT-51206-s,,"קפוצ'ון קצר של Secret Path",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/206350-KajiX02-FH_20CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/206351-KajiX02-FH_20CropHoodie-side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/206349-KajiX02-FH_20CropHoodie-back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33921,variable,cusdes-WCT-51623-s,,"קפוצ'ון קצר עם הדפס ""You Can Trip With Us""",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/207693-YouCant-FH_20CropHoodie-front-10.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/207691-YouCant-FH_20CropHoodie-side-10.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/207692-YouCant-FH_20CropHoodie-back-10.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33923,variable,cusdes-WCT-52650-s,,"קפוצ'ון קצר אביב",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/211327-SG6-FH_20CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211325-SG6-FH_20CropHoodie-side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211326-SG6-FH_20CropHoodie-back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33925,variable,cusdes-WCT-45957-s,,"קפוצ'ון קצר אינפרא אדום",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/FHCropHoodie1_5-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/2FHCropHoodie1-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/FHCropHoodie3_5-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33927,variable,cusdes-WCT-52606-s,,"קפוצ'ון קצר של Cosmic Blossom",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/211197-SG1-FH_20CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211196-SG1-FH_20CropHoodie-side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/211198-SG1-FH_20CropHoodie-back-4.jpg",,,,,,,,,0,,,מידה,s,1,1,default,
33929,variable,cusdes-WCT-54607-xl,,"קפוצ'ון קצר של Melting Past",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/220488-8-f-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/220486-8-s-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/220487-8-b-FH-Crop-Hoodie-2906-4.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33931,variable,cusdes-WCT-52146-xl,,"קפוצ'ון קצר של Wonderland",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/209460-wonderland-FH_20CropHoodie-front-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/209458-wonderland-FH_20CropHoodie-side-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/209459-wonderland-FH_20CropHoodie-back-7.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33933,variable,cusdes-WCT-55011-xl,,"קפוצ'ון קצר בלתי נשכח",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/222472-8-f-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/222470-8-s-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/222471-8-b-FH-Crop-Hoodie-2906-4.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33935,variable,cusdes-WCT-41457-xl,,"קפוצ'ון קצר עם דוגמה אפריקאית",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/AfricanPattern-CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/AfricanPattern-CropHoodie-back-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/AfricanPattern-CropHoodie-side-4.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33937,variable,cusdes-WCT-40648-xl,,"קפוצ'ון קצר עם גולגולת בוערת",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/CropHoodgreenfire1-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/CropHoodgreenfire2-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/CropHoodgreenfire3-7.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33939,variable,cusdes-WCT-46126-xl,,"קפוצ'ון קצר פרחוני עם שוליים של ליל האגדות",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/178419-front_20-_202020-12-17T110243.036-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/178418-back_20-_202020-12-17T110245.338-4.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33941,variable,cusdes-WCT-39561-xl,,"קפוצ'ון קצר של אפוקליפסה ארנב",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/ApocalypseBunny-CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/ApocalypseBunny-CropHoodie-back-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/ApocalypseBunny-CropHoodie-side-4.jpg",,,,,,,,,0,,,מידה,xl,1,1,default,
33943,variable,cusdes-WCT-42111-xxl,,"קפוצ'ון קצר עם נוצות ניאון",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/Neon-Feathers-CropHoodie-Mockup-front-10.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Neon-Feathers-CropHoodie-Mockup-back-10.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default,
33945,variable,cusdes-WCT-54716-xxl,,"קפוצ'ון קצר של שלום מהמם",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/220902-6-f-FH-Crop-Hoodie-2906-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/220900-6-s-FH-Crop-Hoodie-2906-7.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/220901-6-b-FH-Crop-Hoodie-2906-7.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default,
33947,variable,cusdes-WCT-49306-xxl,,"קפוצ'ון קצר של Wild Life",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/196353-FH_20Crop_20Hoodie_viking5_front-10.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/196351-FH_20Crop_20Hoodie_viking5_side-10.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/196352-FH_20Crop_20Hoodie_viking5_back-10.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default,
33949,variable,cusdes-WCT-49325-xxl,,"קפוצ'ון קצר עם פנתר שבטי",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/196407-FH_20Crop_20Hoodie_viking1_front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/196405-FH_20Crop_20Hoodie_viking1_side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/196406-FH_20Crop_20Hoodie_viking1_back-4.jpg",,,,,,,,,0,,,מידה,xxl,1,1,default,
33951,variable,cusdes-WCT-44757,,"קפוצ'ון קצר בום",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/Boom-CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Boom-CropHoodie-side-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/Boom-CropHoodie-back-4.jpg",,,,,,,,,0,,,מידה,l,1,1,default,
33953,variable,cusdes-WCT-49182,,"קפוצ'ון קצר של חתול ספינקס",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/195812-FH_20Crop_20Hoodie_20front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/195810-FH_20Crop_20Hoodie-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/195809-FH_20Crop_20Hoodie_20s-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/195811-FH_20Crop_20Hoodie_2054-4.jpg",,,,,,,,,0,,,מידה,l,1,1,default,
33955,variable,cusdes-WCT-41844,,"קפוצ'ון קצר בצבעים שונים",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"גברים > בגדים, נשים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/158834-Crop-Hoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/158833-Crop-Hoodie-back-4.jpg",,,,,,,,,0,,,מידה,l,1,1,default,
33957,variable,cusdes-WCT-57100,,"קפוצ'ון קצר עם פרחים בסגנון וינטג' של חתול שחור",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/229376-Black-Cat-CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/229375-Black-Cat-CropHoodie-back-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/229377-Black-Cat-CropHoodie-side-4.jpg",,,,,,,,,0,,,מידה,l,1,1,default,
33959,variable,cusdes-WCT-48070,,"קפוצ'ון קצר של מגאלודונס",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/189788-Megalodones-CropHoodie-front-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/189787-Megalodones-CropHoodie-back-4.jpg",,,,,,,,,0,,,מידה,l,1,1,default,
33961,variable,cusdes-WCT-40453,,"קפוצ'ון קצר שמח",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/154303-4abe6ffa-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/154304-3d858a37-4.jpg",,,,,,,,,0,,,מידה,"l\, m",1,1,default,
33963,variable,cusdes-WCT-54351,,"קפוצ'ון קצר בגזרת נמר בצבע פסטל",1,0,visible,,"<span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;""></span></span></span></span>",,,none,,1,,,0,0,,,,,0,,,,"נשים > בגדים, גברים > בגדים, נשים > בגדים > קפוצ'ון קצר","קפוצ'ון קצר",,"https://zeketa.co.il/wp-content/uploads/2026/01/219009-1-f-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219007-1-s-FH-Crop-Hoodie-2906-4.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219008-1-b-FH-Crop-Hoodie-2906-4.jpg",,,,,,,,,0,,,מידה,"l\, m\, s",1,1,default,
